CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES
C17235,99.700878,0.555556,912.98
C17236,1378.988523,1,45
C17237,2980.054695,0.818182,26784.62
C17239,0.064811,0.272727,111.84
C17240,341.58222,1,1691.22
C17241,1300.20423,1,96.69
C17242,5890.807655,1,901.6
C17243,55.28905,0.909091,610.47
C17244,0,0,278
C17245,2508.071641,1,217.5
C17246,189.463475,1,0
C17247,166.514439,0.777778,503.92
C17248,1752.637427,1,0
C17249,1978.729646,1,0
C17250,120.94715,0.636364,1242.55
C17251,191.314058,1,860.95
C17252,1512.574159,1,622.03
C17253,71.837385,0.454545,0
C17254,1212.237847,1,400
C17255,2099.38356,1,556.52
C17256,3105.528894,1,0
C17257,780.382656,0.636364,0
C17258,7.297351,0.3,0
C17259,46.89543,0.727273,682.64
C17260,1717.662673,1,209.62
C17261,274.604824,1,341.37
C17262,332.678531,0.363636,0
C17263,276.213858,0.727273,449.86
C17264,125.039376,0.909091,1118.91
C17265,4204.42117,1,74.99
C17266,900.229315,1,250.72
C17267,0,0,0
C17268,1106.815562,1,0
C17269,2793.274214,1,46.65
C17270,366.111566,1,3482.9
C17271,91.597667,1,947.97
C17272,1085.316705,0.9,0
C17273,870.882167,1,1976.5
C17274,0,0,207
C17275,11.441738,0.363636,93.6
C17276,23.583209,1,199.32
C17277,969.139152,1,269.34
C17278,1714.895872,1,1259.93
C17279,16.629043,0.272727,286.56
C17280,126.467835,0.909091,319.34
C17281,23.111629,0.363636,237.66
C17282,1155.787246,1,142
C17283,679.508597,1,380.1
C17284,2583.654027,0.909091,667.39
C17285,1.59198,1,166.63
C17286,208.127012,1,1659.13
C17287,164.51282,0.333333,0
C17288,38.251194,1,368.84
C17289,5.310611,0.25,234
C17290,265.920698,1,3148.36
C17291,904.395249,1,158
C17292,2.508768,0.818182,302.91
C17293,15.797437,0.636364,195
C17294,831.835714,0.875,750.02
C17295,263.581756,0.727273,1944.26
C17296,2.053676,0.181818,74
C17297,2666.147576,1,0
C17298,974.52764,1,952.02
C17299,7.388588,0.545455,84.05
C17300,54.567517,1,0
C17302,1186.616403,1,0
C17303,990.780585,1,844.45
C17304,1486.652099,1,3670.46
C17305,918.22723,1,0
C17306,1380.30715,1,664.83
C17307,44.63179,0.909091,582.6
C17308,825.952638,1,1024.75
C17309,1664.334555,1,862.95
C17310,1470.825974,1,220.7
C17311,887.090835,1,4349.38
C17312,581.583282,1,124.65
C17313,23.261586,0.636364,252
C17314,12.333825,0.727273,182.16
C17315,5577.636715,1,5244.8
C17316,241.384531,0.909091,335
C17317,311.54,0.777778,2783.03
C17318,55.176498,1,283.02
C17319,33.146065,1,218.76
C17320,1536.477562,1,4258.57
C17321,15.232505,0.272727,384
C17322,315.588502,0.272727,0
C17323,28.939455,1,88.89
C17324,613.259699,1,0
C17325,9024.812044,1,0
C17326,3740.785208,1,0
C17327,152.557222,1,1410.35
C17328,5.993508,0.545455,0
C17329,93.427011,0.8,772.8
C17330,69.79641,0.818182,1175.88
C17331,1432.654644,1,604.52
C17332,22.56964,0.545455,248.1
C17334,172.70596,1,55
C17335,21.966399,0.818182,109.16
C17336,11.250371,0.636364,141.12
C17337,1277.423486,1,533.73
C17338,1232.345324,1,0
C17339,78.379827,1,865.07
C17340,37.021347,0.272727,133.35
C17341,7.099375,0.363636,81.12
C17342,27.625906,0.818182,234.48
C17343,214.436679,1,1986.7
C17344,228.025747,1,2159.68
C17345,21.844186,1,169.56
C17346,416.601199,1,4266.25
C17347,9.522029,0.272727,458
C17348,815.229732,1,2371.92
C17349,337.616152,1,64.12
C17350,2388.410501,1,0
C17351,2224.891476,1,211.05
C17352,1162.054399,0.909091,265.18
C17353,42.170547,1,588
C17354,211.1622,0.454545,0
C17355,1653.400854,1,100
C17356,4408.966613,1,505.79
C17357,158.641614,0.7,779.35
C17358,50.078433,0.272727,339.69
C17359,621.553537,0.727273,0
C17360,7.605458,0.636364,89.75
C17361,231.859622,0.888889,190
C17362,518.923941,1,264
C17363,1098.392083,1,0
C17364,804.006538,1,0
C17365,142.290756,1,540
C17366,162.068326,0.545455,1290.24
C17367,1443.146299,1,235.4
C17368,366.084233,0.909091,1167.39
C17369,910.821412,1,3726.65
C17370,2.930211,0.4,285.39
C17371,88.577811,1,356.15
C17372,3805.493532,1,465.6
C17373,1466.99222,1,230.1
C17374,676.221211,1,125
C17376,1623.895229,1,0
C17377,269.075434,1,4572.32
C17378,34.40685,1,133
C17379,225.662097,1,2566.91
C17380,402.512336,0.909091,150
C17381,0,0,269.28
C17382,1520.501423,1,1405.22
C17383,3015.597547,1,586.77
C17384,2530.378121,1,55.5
C17385,395.93884,1,991.48
C17386,7.097146,0.636364,78.19
C17387,1640.837102,1,0
C17388,2613.063331,1,0
C17389,950.716155,1,335.62
C17390,2283.366217,1,2734.77
C17391,509.685823,1,457.68
C17392,147.571435,0.5,0
C17393,2847.472954,1,0
C17394,1094.632736,1,503.41
C17395,1258.725885,1,0
C17396,88.173076,0.636364,659.72
C17397,3211.389574,1,0
C17398,303.740542,0.545455,0
C17399,2981.811529,1,120
C17400,493.243274,1,1180.68
C17401,41.414562,1,440
C17402,39.105741,0.545455,220
C17403,1937.273513,1,658.87
C17404,781.279607,1,1370.19
C17405,1322.818587,1,0
C17406,1841.468929,1,0
C17407,2371.89209,1,447.81
C17408,470.353862,1,105
C17409,308.542887,1,680
C17410,1175.895992,1,154.38
C17411,1854.03323,1,1013.5
C17412,1256.612223,1,498.99
C17413,1767.719314,1,0
C17414,4995.526188,1,0
C17415,81.088359,0.909091,554.7
C17416,1153.961386,1,295
C17417,6262.211034,1,1456.07
C17418,167.044456,1,1477.42
C17419,916.487817,1,633.71
C17420,5269.761999,1,0
C17421,189.434859,1,500.09
C17422,1457.381936,1,0
C17423,1139.894588,1,0
C17424,231.593057,1,2123.43
C17425,1625.249578,1,1814.65
C17426,3840.50578,1,0
C17427,279.501554,1,1365.5
C17428,674.838072,1,56.42
C17429,3215.344017,1,1149.92
C17430,162.267397,1,907.99
C17431,2323.083307,0.888889,0
C17432,10.536718,0.636364,385.4
C17433,443.339878,1,0
C17434,2511.847024,1,109
C17435,1054.417866,1,0
C17436,876.008428,1,500
C17437,150.071799,0.818182,1800
C17438,1179.746682,1,30
C17439,739.847303,0.909091,329.25
C17440,2341.530186,1,1791.11
C17441,290.079966,1,550.93
C17442,1174.352352,1,0
C17443,18.957284,0.636364,187.25
C17444,365.674097,1,1169.73
C17445,364.726077,0.9,0
C17446,743.245283,0.6,1610.06
C17448,16.967335,0.181818,2767.85
C17449,8.35947,0.181818,81.78
C17450,4530.205197,1,1750.66
C17451,240.439583,0.545455,481.01
C17452,745.774052,1,0
C17453,0,0,226.07
C17454,2347.383015,1,0
C17455,2271.102591,1,272.93
C17456,28.155795,0.454545,324.17
C17457,26.143505,0.363636,124.03
C17458,26.864424,1,373.77
C17459,322.222745,0.666667,2522.03
C17460,1150.867752,1,108
C17461,826.283578,1,2241.87
C17462,564.02688,1,1007.4
C17463,120.307206,0.545455,653.95
C17464,32.71168,0.454545,350
C17465,133.797452,0.636364,2460
C17466,532.467828,1,3262.5
C17467,799.274442,1,906.81
C17468,857.256959,0.909091,636.84
C17469,6681.371469,0.833333,2968.2
C17470,34.775517,1,0
C17471,25.99831,0.454545,398.57
C17472,6256.556896,1,0
C17473,561.003319,1,11577
C17474,919.252125,1,1002.4
C17476,3139.84354,0.636364,859.03
C17477,1106.42635,1,0
C17478,611.327959,1,518.88
C17479,1205.024103,1,1247.43
C17480,600.450838,1,351.88
C17481,32.928594,1,337
C17482,35.862466,0.545455,361.49
C17483,673.592238,1,2199.62
C17484,1456.624844,1,53.9
C17485,1254.480637,1,0
C17486,5.135703,0.181818,323.71
C17487,706.327578,0.888889,169.54
C17488,3610.883496,1,0
C17489,95.055337,1,133.45
C17490,1242.886266,1,17.6
C17491,9.048773,0.909091,316.2
C17492,169.892916,0.666667,973.5
C17493,1397.560022,1,0
C17494,1185.330971,1,0
C17495,978.771066,1,905.04
C17496,283.691223,1,45.65
C17497,6.24762,0.272727,108.2
C17498,28.612828,1,208
C17499,677.778395,0.75,0
C17500,724.614301,0.909091,1534.71
C17501,59.797799,1,309.25
C17502,42.653615,1,93.24
C17503,284.43378,0.363636,212.92
C17504,1569.712031,1,375.92
C17505,2130.050015,1,1044.2
C17506,539.072205,1,240.51
C17507,31.872458,0.636364,394
C17508,209.026944,1,1520.76
C17509,683.286191,1,706.08
C17510,457.07022,0.545455,1273
C17511,13.440318,1,0
C17512,762.921161,1,1214.55
C17513,69.4432,1,368.16
C17514,26.526741,0.875,135.31
C17515,52.358663,0.454545,658.24
C17516,1144.128891,1,1373.27
C17517,399.50457,1,740.11
C17518,71.431411,1,2068.41
C17519,42.288669,1,313.36
C17521,528.324583,0.909091,0
C17522,1609.514614,1,0
C17523,442.111046,1,671.36
C17524,1075.032405,1,0
C17525,24.660951,0.363636,0
C17526,55.17712,0.8,532.64
C17527,734.729977,0.727273,0
C17528,2479.815703,1,5812.17
C17529,112.702102,0.909091,1437.38
C17530,3.513242,0.363636,48.04
C17531,2760.89889,0.9,0
C17532,784.627873,1,641
C17533,4071.993764,1,0
C17534,3616.393429,1,2459.18
C17535,2971.600871,1,6513.38
C17536,677.403883,1,0
C17538,1884.083078,1,31.66
C17539,114.752318,1,387.12
C17540,201.487515,1,1688.12
C17541,299.531528,1,3473.11
C17542,146.616802,0.363636,0
C17543,2421.820915,0.666667,0
C17544,1728.29571,1,673.8
C17545,1035.03102,1,704.17
C17546,14.869439,0.818182,391.68
C17547,842.103869,1,496.56
C17548,1809.917132,1,266.64
C17549,399.156352,1,2870.76
C17550,193.050982,0.875,1337.1
C17551,1243.68657,1,221.72
C17553,135.418099,1,777.16
C17554,19.587949,0.909091,299.77
C17555,745.368581,1,153.89
C17556,274.305611,1,419.88
C17557,0,0,443.28
C17558,367.033521,1,567.75
C17559,475.301123,1,415.47
C17560,1865.271423,1,412
C17561,1618.277656,1,3031.28
C17562,36.57785,0.545455,561.48
C17563,443.558578,1,26.09
C17565,17.905235,0.363636,159
C17566,1514.885982,0.909091,928.06
C17567,63.292505,1,545.38
C17568,4135.663046,1,0
C17569,129.881716,0.909091,672
C17570,228.107524,1,510.32
C17571,277.308988,1,1588.34
C17572,20.920544,0.727273,392.96
C17573,1462.74666,1,2400.37
C17574,328.436912,0.727273,2738.82
C17575,11.772828,0.272727,101
C17576,6105.102208,1,248.73
C17577,1223.783946,1,135.24
C17578,659.121167,1,458.5
C17579,4228.417754,1,11994.71
C17580,384.803407,1,549
C17581,141.656741,0.181818,1109.83
C17582,18.120946,0.5,57
C17583,1150.04204,1,1283.45
C17584,158.512412,0.454545,713.64
C17585,4925.078801,1,194.6
C17586,61.653547,0.454545,1194.22
C17587,1669.488962,1,0
C17588,23.587067,1,837.48
C17589,61.253237,1,377.86
C17590,622.55987,1,343.46
C17591,677.077167,1,119.19
C17593,2.910578,0.727273,56.94
C17594,807.555134,0.818182,242.06
C17595,1099.649455,1,0
C17596,2369.073061,1,0
C17597,1.941328,0.181818,15.3
C17598,2365.48995,1,0
C17599,1128.878514,1,129.86
C17600,806.446131,1,0
C17601,25.921726,0.545455,268.92
C17602,531.075085,0.818182,485.73
C17603,1578.053342,1,177.21
C17604,1371.187284,1,208.76
C17605,484.108869,1,0
C17606,48.573636,1,258.36
C17607,709.475496,1,0
C17608,1768.456809,1,449.73
C17609,475.229863,1,126.03
C17610,75.244732,1,623.3
C17611,18.627266,0.888889,309.26
C17612,980.922091,1,0
C17613,104.311214,0.818182,1270.59
C17614,2383.427985,1,95.08
C17615,198.951791,0.25,0
C17616,145.47022,1,95
C17617,43.087983,0.571429,133
C17618,1273.498021,1,449.28
C17619,33.880019,0.909091,3421.12
C17620,21.881528,1,89.04
C17621,1223.630962,1,2065.5
C17622,1441.993476,0.909091,0
C17623,1070.631288,1,651.91
C17624,594.268871,0.909091,1036.76
C17625,25.715061,0.363636,449.32
C17626,1439.410201,1,184.7
C17628,543.815182,1,0
C17629,36.979201,0.181818,0
C17630,9220.534572,1,1420.31
C17631,6631.790101,1,74.17
C17632,39.251217,1,1066.62
C17633,2.02217,0.181818,0
C17634,38.068219,0.727273,799.92
C17635,578.795795,0.545455,994.12
C17636,1325.679991,1,1084.87
C17637,743.52828,1,158.95
C17638,0,0,180.66
C17639,41.789262,1,821.51
C17640,987.110602,1,0
C17641,11.981427,0.727273,187.55
C17642,11.316443,0.181818,112.23
C17643,0,0,300
C17644,523.127544,1,786.94
C17645,650.485202,1,555.2
C17646,2320.107011,0.888889,2118.42
C17647,106.45347,0.818182,2014.84
C17648,281.112517,0.727273,0
C17649,324.055174,1,2075.13
C17650,617.999607,1,387.7
C17651,2076.211673,1,1057
C17652,63.078242,1,114
C17653,0.14446,0.1,0
C17654,1012.841277,0.818182,0
C17655,6.526735,0.181818,53.09
C17656,83.258534,1,41.4
C17657,852.530387,1,45.65
C17658,304.249156,0.909091,3127.98
C17659,16.004225,0.636364,159.44
C17660,1087.784698,1,0
C17661,3255.151368,1,1771.6
C17662,69.336196,0.545455,211.87
C17663,1433.404387,1,0
C17664,3278.506664,0.625,472.51
C17665,68.624743,1,423.23
C17666,1562.60448,1,880.22
C17667,412.592491,0.545455,0
C17668,428.598828,1,208
C17669,2071.951442,1,2090.21
C17670,973.560975,1,0
C17671,624.633263,0.818182,0
C17672,965.88461,1,1
C17673,82.568778,1,471.64
C17674,383.370294,1,326.74
C17675,793.855972,1,1478.93
C17676,51.199057,1,1319.04
C17677,1488.628126,1,0
C17678,92.596405,1,720.11
C17679,382.63138,1,0
C17680,402.814647,1,960.09
C17681,1271.172501,0.909091,0
C17682,124.743322,0.636364,1007.45
C17683,1060.039731,1,340
C17684,90.084324,1,1098.82
C17685,85.851188,0.636364,0
C17686,2115.602918,1,320
C17687,193.213122,1,2281.57
C17688,82.98006,1,906.78
C17689,991.773081,1,2020
C17690,5482.204366,1,0
C17691,1016.496072,1,64.82
C17692,205.127197,0.571429,1222.98
C17693,1450.599152,1,2763.84
C17694,1405.988009,1,1839
C17695,424.968492,1,272.28
C17696,74.4309,1,45.65
C17697,24.818476,0.909091,390.05
C17698,1109.876538,1,0
C17699,679.421923,1,298.49
C17700,270.135147,0.909091,958.93
C17701,256.02662,0.909091,2098.56
C17702,794.661653,1,329.96
C17703,1644.123638,1,0
C17704,28.80071,0.727273,173.02
C17705,976.390024,1,785.4
C17706,1005.660131,1,710.03
C17707,700.723718,1,425.18
C17708,8.27913,0.454545,670
C17709,1373.700066,1,267.75
C17710,215.475718,1,670.65
C17711,108.857699,1,3224.34
C17712,7.215615,0.272727,54.45
C17713,1736.930299,1,616
C17714,242.53001,1,3520
C17715,1372.083399,1,800
C17716,6388.820712,1,5154.75
C17717,254.94701,1,2870.83
C17718,15.813502,0.636364,120.88
C17719,77.383767,0.636364,2321.87
C17720,849.030358,1,345
C17721,525.17417,1,91.23
C17722,510.953138,1,172.41
C17723,486.17036,0.545455,0
C17724,2291.684027,1,4983.93
C17726,145.722404,1,529.7
C17727,286.814503,1,2016.14
C17728,22.455964,0.272727,185.25
C17729,1108.987965,1,0
C17730,109.473217,1,1251.26
C17731,233.092662,1,2613.65
C17732,2112.63873,1,0
C17733,1.097736,0.272727,343.82
C17734,874.905296,1,484.04
C17735,844.022439,1,0
C17736,87.034432,0.636364,697.57
C17737,377.56851,1,542.51
C17738,2929.582949,1,0
C17739,1101.792789,1,1591.37
C17740,623.583624,1,1344.85
C17741,5.109352,0.181818,0
C17742,2696.052766,1,0
C17743,1592.102979,1,45.65
C17744,14.453345,0.636364,38.65
C17745,1062.024069,1,0
C17746,1033.485033,1,137.57
C17747,803.052704,1,19.75
C17748,1551.908555,1,416.64
C17749,936.370785,1,158.45
C17750,1420.156349,1,0
C17751,14.143579,0.875,175.98
C17752,68.10541,0.25,0
C17753,3025.373271,1,202.72
C17754,2513.983606,1,0
C17755,542.979227,1,1134.96
C17756,144.436235,0.181818,0
C17757,2017.391656,1,12024.37
C17758,39.469095,0.636364,418.97
C17759,2579.907754,1,125.51
C17760,34.703482,1,247.02
C17761,29.466141,0.545455,149
C17762,2764.810135,1,390.52
C17763,27.931382,0.5,169.4
C17764,2063.9223,0.666667,0
C17765,1615.724155,1,673.74
C17767,348.321822,1,0
C17768,992.724168,1,527.88
C17769,5.170635,0.545455,367.95
C17770,1361.815512,1,1309.72
C17771,1186.276559,1,391.67
C17772,2966.412112,1,1473.26
C17773,1910.793773,1,2754.09
C17774,1175.065336,1,2707.46
C17776,378.320894,1,315.02
C17777,1492.443188,1,1777.27
C17778,434.393219,1,343.5
C17779,11.673388,0.272727,76
C17780,1.063114,0.090909,20.74
C17781,12.169653,1,187.32
C17782,738.067431,1,752.97
C17783,77.285458,1,495
C17784,1434.836893,1,413.16
C17785,1247.905033,1,553.67
C17786,88.35088,1,697.91
C17787,252.174753,1,411.01
C17788,1516.44717,1,0
C17789,3374.66122,1,0
C17790,1865.008929,1,0
C17791,2413.719637,1,0
C17792,411.27629,1,1524.65
C17793,97.281118,0.818182,3091.75
C17794,568.222966,1,140.03
C17795,2773.411911,1,418.68
C17796,294.720216,1,1880
C17797,1619.001848,0.363636,0
C17798,197.159684,1,0
C17799,954.617658,1,0
C17800,44.935526,1,401.06
C17801,28.497217,1,258.91
C17802,7114.235621,1,1072.24
C17803,1007.440908,1,430.54
C17804,2471.904646,1,1590.58
C17805,733.100601,0.714286,0
C17806,1159.619047,0.909091,0
C17807,1818.933435,1,0
C17808,90.582466,1,809.79
C17809,1819.444477,1,0
C17810,28.832982,0.9,266.58
C17811,7.833571,0.181818,92.24
C17812,433.075331,1,750
C17813,45.82108,0.181818,632
C17814,2724.169852,1,49
C17815,83.030075,1,2298.89
C17816,1008.494418,1,639.7
C17817,1688.247199,1,1937.64
C17818,608.300379,1,0
C17819,211.865308,0.909091,2505.3
C17820,454.181676,1,1361.65
C17821,2646.022772,1,1541.13
C17822,332.697638,1,1080
C17823,489.488586,1,215
C17824,312.197634,0.181818,0
C17825,205.421413,1,1174.98
C17826,3300.406797,1,459
C17827,5471.186593,0.777778,0
C17828,685.063917,1,0
C17829,467.439275,1,0
C17830,722.404832,0.909091,0
C17831,16.976117,0.454545,424.99
C17832,275.240429,0.909091,0
C17833,666.247487,1,511.34
C17834,20.594739,1,320.64
C17835,300.012533,1,3286.41
C17836,45.905486,1,398.4
C17837,3377.632916,1,0
C17838,25.407311,1,504.96
C17839,504.127471,0.909091,0
C17840,2270.623981,1,1200
C17841,2230.689402,1,0
C17842,30.217276,0.636364,332.5
C17843,2741.024256,1,0
C17844,124.58001,0.818182,1302.02
C17845,1.695294,0.090909,9.87
C17846,349.788099,1,400.6
C17847,16.388956,0.272727,68.88
C17848,1551.842759,1,0
C17849,0.407093,0.090909,49
C17850,68.045739,0.909091,501.85
C17851,7081.171387,1,0
C17852,211.35235,1,267.34
C17853,1.533981,0.545455,141.56
C17854,827.00042,1,0
C17855,3495.735827,1,0
C17856,1571.218695,1,375.24
C17857,180.238427,1,2749.92
C17858,21.87058,0.636364,405
C17859,20.599719,0.818182,423.62
C17860,1979.782537,1,1687.62
C17861,208.581872,1,2608.02
C17862,2041.527181,1,94.16
C17863,786.158276,1,679.24
C17864,3.019634,0.25,45.6
C17865,31.552814,0.545455,1428.02
C17866,37.550351,1,633.24
C17867,717.764625,1,3358.25
C17868,95.08385,0.818182,817.66
C17869,2.911999,1,347.55
C17870,0.570113,0.090909,29
C17871,143.50998,1,549.17
C17872,1587.706693,1,450
C17873,2246.21264,1,0
C17874,3395.090243,1,0
C17875,16.834929,0.454545,15
C17876,1205.235951,1,413.23
C17877,1354.623473,1,495.43
C17878,1923.696463,0.727273,527.6
C17879,0,0,30.98
C17880,1610.489628,1,0
C17881,448.426181,1,0
C17882,2455.423773,1,2695.07
C17883,1237.897608,1,403.38
C17884,1.344661,0.181818,785.9
C17885,1592.017292,1,372.09
C17886,264.103675,0.818182,3568.21
C17887,1096.517209,0.833333,0
C17888,1099.221912,1,155.8
C17889,1775.884148,1,0
C17890,6482.798242,1,0
C17891,3015.25965,1,0
C17892,2722.532415,1,0
C17893,33.585586,1,298.2
C17894,4486.637152,1,1712.75
C17895,162.580388,1,1403.42
C17896,50.926002,1,165.97
C17897,16.727286,0.888889,174.46
C17898,706.182752,1,3304.27
C17899,2272.494247,1,614.37
C17900,23.981951,0.454545,1934.16
C17901,987.102704,1,66.5
C17902,267.908144,0.909091,30
C17903,25.474414,0.818182,240
C17904,130.678469,0.545455,1480.76
C17905,465.86405,0.909091,0
C17906,56.748977,1,470.38
C17907,8.415931,0.545455,136.36
C17908,64.937308,0.636364,442.03
C17909,821.011673,1,399.99
C17910,50.004286,1,341.14
C17911,898.429424,1,495.7
C17912,3179.056936,1,4407.78
C17913,1322.64748,1,799.92
C17914,12.472571,0.727273,87.67
C17915,1364.897308,1,0
C17916,2572.293007,1,0
C17917,416.729679,0.909091,1243.04
C17919,508.164075,1,57
C17920,6.525943,0.285714,290.5
C17921,376.997522,1,0
C17922,134.299115,0.909091,1059.18
C17923,3.483716,0.272727,98.81
C17924,1579.595049,1,35
C17925,1520.956418,1,450.67
C17926,664.911581,1,0
C17927,483.422715,1,1196.35
C17928,179.825945,1,1212.66
C17929,314.417629,0.833333,300
C17930,427.642111,0.888889,0
C17931,1120.08097,1,0
C17933,772.338967,1,198.39
C17934,864.410501,0.9,0
C17935,65.915182,0.727273,840
C17937,518.894713,1,0
C17938,1006.592714,0.909091,1341.62
C17939,89.513525,0.909091,1452.41
C17940,448.808529,0.909091,0
C17941,1845.623354,1,480.9
C17942,4.326857,0.545455,100.12
C17943,124.292939,1,155
C17944,18.180646,1,220.06
C17945,1623.723148,1,1283.16
C17946,1502.000147,1,0
C17947,106.894095,0.909091,62.73
C17948,865.161494,1,857.8
C17950,1.199105,0.272727,20
C17951,342.76107,1,20
C17952,153.027262,1,1455.78
C17953,1295.87959,1,184.27
C17954,360.671491,1,3956.64
C17955,2.571837,0.1,99
C17956,2202.376446,1,0
C17957,82.470475,0.545455,282.75
C17958,1109.84819,1,261.56
C17959,116.343256,1,38
C17960,482.671967,1,0
C17962,3332.460521,1,1061.66
C17963,13.353513,0.636364,717.95
C17964,1648.217916,0.857143,250
C17965,61.763018,1,35.3
C17966,722.855351,1,0
C17967,1836.565272,1,0
C17968,4.115287,0.363636,60
C17969,36.898142,0.909091,942.34
C17970,1366.778251,1,5065.83
C17971,771.773362,1,750
C17972,2134.176153,1,4253.64
C17973,9.113909,1,106.56
C17974,845.815387,1,37.5
C17975,10856.48301,1,45.65
C17976,352.58799,1,281.81
C17977,438.4161,1,673.68
C17978,1348.085189,1,0
C17979,219.885039,1,1857.17
C17980,22.35378,0.181818,284.5
C17981,25.201833,0.454545,609.01
C17982,4617.891585,1,1973
C17983,1757.439933,0.833333,0
C17984,1064.473728,1,0
C17985,1420.656377,0.875,0
C17986,862.413024,1,108
C17988,1061.570865,1,0
C17989,2.422926,0.363636,64
C17990,0,0,147
C17991,1746.714825,1,0
C17992,52.278293,1,346.46
C17993,4.448015,0.272727,71.81
C17994,858.880154,1,65
C17995,1034.332765,1,0
C17996,68.156278,1,785.76
C17997,3919.394766,1,467.06
C17998,2339.4425,1,2941.53
C17999,0,0,228.59
C18000,91.478145,0.636364,209.4
C18001,58.603273,0.181818,2080.51
C18002,38.475299,0.818182,61.8
C18003,477.903003,1,566.12
C18004,1291.394861,1,778.12
C18005,54.713751,0.909091,578.6
C18006,223.281483,1,4151.48
C18007,1641.801417,1,1192.18
C18008,107.271213,1,726.42
C18009,99.040178,1,1100
C18010,972.604156,1,0
C18011,357.593551,1,68
C18012,15.922218,1,300
C18013,53.090328,1,546.7
C18014,827.66215,1,965
C18015,615.726189,0.666667,1317.34
C18016,94.277559,0.818182,2290
C18017,1219.044349,1,0
C18018,16.707289,0.875,69.23
C18019,1361.203619,1,952.09
C18020,2194.238291,1,545.83
C18021,445.146763,0.857143,2118.54
C18022,32.726042,0.636364,303.51
C18023,2896.14848,1,321.81
C18024,1630.431093,1,43.89
C18025,1847.085007,1,1573.35
C18026,779.577168,0.454545,0
C18027,76.631162,1,406.78
C18028,532.738123,1,5403.84
C18029,1060.630483,1,330
C18031,840.144184,1,2790.72
C18032,377.723728,1,4587.21
C18033,84.442485,1,1515.73
C18034,1145.052414,1,115.95
C18035,1109.606747,1,1625.95
C18036,8.68618,0.454545,55.72
C18037,463.59969,1,811.11
C18038,100.418706,0.909091,1021.13
C18039,1095.984736,1,374.53
C18040,342.742855,1,3673.32
C18041,645.406005,1,0
C18042,123.456942,1,1378.92
C18043,1492.606493,0.777778,0
C18044,0,0,110.4
C18045,230.565492,1,2092.44
C18046,144.555083,0.363636,1352.1
C18047,0,0,1027.92
C18048,968.188634,1,69.44
C18049,464.578589,1,0
C18050,1659.190866,1,770.9
C18051,2936.43825,1,2177.32
C18052,2743.766025,1,150
C18053,2900.907214,1,1189.36
C18054,785.704401,1,1059.82
C18055,884.175745,1,266.56
C18056,618.966003,1,4709.14
C18057,6.682815,0.363636,202.15
C18058,665.623904,0.636364,581.43
C18059,130.890211,0.363636,131.26
C18060,2030.838228,1,3165.54
C18061,411.362969,1,10.79
C18062,1091.973832,1,0
C18063,77.32592,1,664.51
C18064,1131.503917,1,120
C18065,1723.887407,1,2598.91
C18066,19.01482,0.454545,604.26
C18067,1337.287314,1,1662.41
C18068,26.531265,0.545455,373.39
C18069,955.588927,1,0
C18070,903.04158,1,350
C18071,218.004416,1,0
C18072,328.943655,0.714286,0
C18073,607.880635,0.909091,0
C18074,589.8109,1,0
C18075,107.48717,0.090909,0
C18076,4749.435135,0.909091,0
C18077,14.097101,1,140.4
C18078,11.332157,0.545455,136.08
C18079,13.648487,0.636364,146.46
C18080,1086.853086,1,178
C18081,109.794839,1,259.28
C18082,183.28584,1,23.75
C18083,5262.745812,1,0
C18084,2925.584749,1,1066.56
C18085,1075.827234,1,342.65
C18086,182.514528,1,157.67
C18088,1354.155365,1,50
C18089,666.010085,1,504.87
C18090,0,0,420.6
C18091,2912.281553,1,1228.07
C18092,17.832004,0.272727,148
C18093,1381.080028,1,360
C18094,1009.483517,1,278.55
C18095,465.003141,1,500
C18096,1735.597569,1,1591.11
C18097,202.681879,1,312.5
C18098,1544.621765,1,1534.12
C18099,733.760958,1,371.76
C18100,88.570138,1,535.83
C18101,271.05166,0.909091,86
C18102,1113.396708,1,2701.58
C18103,144.621301,1,1584.49
C18104,191.333253,1,637.19
C18105,1334.012141,1,0
C18106,25.192974,0.545455,764.64
C18107,0.19009,0.090909,267
C18108,1731.623546,1,0
C18109,77.321718,1,278.44
C18110,134.961317,1,1432.66
C18111,1017.982199,1,0
C18112,981.10306,1,240
C18113,802.87844,1,3228.26
C18114,1712.340703,1,1711.36
C18115,3178.011925,0.875,0
C18116,670.177406,0.818182,4562.69
C18117,257.564141,0.363636,2971.83
C18118,2091.582046,1,179.23
C18119,80.545433,1,374.37
C18120,8.404256,0.857143,0
C18121,212.862735,1,262.24
C18122,3.164023,0.454545,51.73
C18123,405.194627,1,0
C18124,69.190177,1,431.52
C18125,530.574252,1,5221.42
C18126,56.215217,1,402.13
C18127,4444.817182,1,237.5
C18128,1075.185409,1,398.53
C18129,20.639295,0.454545,464.64
C18130,29.129725,0.909091,248.76
C18131,205.123089,1,197.42
C18132,939.989584,1,0
C18134,0,0,10.89
C18135,862.276499,1,174.84
C18136,184.212569,1,1292.76
C18137,1381.084668,1,162.56
C18138,216.64893,1,4606.71
C18139,3322.674158,1,0
C18140,33.384649,0.909091,109.32
C18141,188.132508,1,515.88
C18142,0.533581,0.545455,109.62
C18143,84.830501,0.636364,702.32
C18144,94.116597,0.909091,1041.5
